id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento,metodo_pago,canal,temporada,talla
V002931,1,2025-06-26,C01529,P0009,T004,3,130000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000598,2,2023-10-30,C01818,P0019,T034,2,73000.0,0.4,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002623,1,2024-12-13,C00689,P0008,T025,1,225000.0,0.0,Tarjeta Débito,Online,Vacaciones,Xxl
V001779,3,2023-07-15,C02050,P0011,T004,2,132000.0,0.1,Tarjeta Crédito,Online,Black Friday,Xl
V001239,1,2025-12-21,C01730,P0012,T020,1,111000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002495,1,2025-02-26,C00759,P0018,T037,1,75000.0,0.1,Transferencia,Tienda Física,Temporada Regular,Xxl
V003669,2,2024-08-18,C01496,P0013,T009,2,56000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000839,2,2023-08-15,C02090,P0005,T004,1,111000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000038,1,2023-11-15,C02020,P0003,T037,1,175000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,30
V002766,1,2023-10-01,C00603,P0024,T005,1,211000.0,0.0,Efectivo,Online,Temporada Regular,S
V001729,1,2023-05-26,C01639,P0015,T003,2,169000.0,0.1,Tarjeta Débito,Tienda Física,Temporada Regular,32
V000306,2,2023-02-08,C01464,P0002,T015,3,158000.0,0.0,Tarjeta Débito,Online,Temporada Regular,Xl
V002216,1,2025-01-08,C01118,P0023,T036,3,80000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000883,1,2025-12-12,C00197,P0025,T043,4,137000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002906,1,2024-01-16,C02081,P0001,T005,1,145000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,40
V002230,1,2025-08-27,C01729,P0012,T035,2,111000.0,0.2,Tarjeta Crédito,Tienda Física,Día Del Padre,Xl
V001079,1,2023-05-07,C00867,P0026,T004,2,131000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002653,1,2025-12-22,C01534,P0022,T004,1,197000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V000867,1,2025-11-06,C00847,P0012,T042,1,110000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002961,1,2025-03-06,C00468,P0021,T039,2,118000.0,0.0,Transferencia,Tienda Física,Temporada Regular,M
V001972,1,2025-03-10,C01160,P0011,T039,1,132000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000719,1,2024-10-20,C01044,P0003,T041,1,172000.0,0.1,Tarjeta Crédito,Online,Regreso A Clases,28
V001255,2,2024-02-25,C01461,P0015,T008,4,176000.0,0.0,Tarjeta Crédito,Tienda Física,Día Del Padre,28
V002044,3,2025-10-18,C00154,P0002,T041,1,153000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xs
V003689,2,2023-06-07,C02241,P0002,T010,1,156000.0,0.0,Efectivo,Online,Vacaciones,M
V001039,1,2024-05-07,C01649,P0010,T019,1,93000.0,0.3,Efectivo,Tienda Física,Temporada Regular,38
V001475,2,2023-08-26,C01780,P0022,T033,2,191000.0,0.1,Efectivo,Tienda Física,Temporada De Diciembre,M
V001154,1,2023-09-23,C01956,P0002,T020,1,163000.0,0.15,Tarjeta Crédito,Online,Temporada Regular,Xxl
V001947,2,2023-02-20,C00805,P0013,T032,1,58000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xs
V002143,2,2024-08-31,C02754,P0012,T013,2,106000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,L
V001518,1,2025-04-06,C00401,P0009,T032,1,126000.0,0.0,Tarjeta Débito,Tienda Física,Día De La Madre,M
V000800,1,2023-05-26,C01395,P0023,T002,1,80000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000460,3,2024-10-01,C01261,P0016,T002,2,132000.0,0.0,Efectivo,Tienda Física,Temporada Regular,32
V003556,1,2025-07-05,C00777,P0005,T024,1,118000.0,0.4,Efectivo,Tienda Física,Temporada De Diciembre,M
V001707,2,2025-01-04,C00376,P0003,T022,2,173000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V002677,2,2025-02-08,C02357,P0012,T022,3,105000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002950,1,2024-03-02,C01831,P0009,T004,2,127000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003537,1,2023-08-11,C02245,P0015,T038,1,177000.0,0.15,Transferencia,Tienda Física,Temporada Regular,34
V003668,1,2025-10-26,C00085,P0007,T008,1,58000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xxl
V003395,1,2023-11-01,C02566,P0011,T004,1,129000.0,0.1,Tarjeta Crédito,Tienda Física,Día De La Madre,Xxl
V002886,2,2024-11-09,C01683,P0022,T028,3,193000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V002665,2,2024-04-06,C02302,P0009,T029,2,128000.0,0.05,Transferencia,Tienda Física,Temporada Regular,M
V003323,1,2025-05-24,C01330,P0001,T022,1,139000.0,0.4,Efectivo,Tienda Física,Temporada Regular,32
V003634,1,2025-03-30,C02022,P0007,T035,3,63000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xxl
V000947,1,2025-07-15,C02680,P0007,T013,1,62000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V003290,2,2025-11-15,C01265,P0009,T001,1,125000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,S
V003653,2,2024-10-14,C01637,P0004,T039,3,164000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,28
V001158,1,2024-05-18,C00203,P0024,T016,1,215000.0,0.1,Transferencia,Tienda Física,Temporada Regular,M
V000375,2,2024-02-28,C01716,P0011,T017,1,134000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xs
V001350,1,2023-10-13,C01492,P0001,T004,2,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V000722,1,2024-02-06,C00367,P0022,T041,1,193000.0,0.0,Tarjeta Débito,Online,Día Del Padre,Xs
V001046,1,2025-03-24,C00276,P0021,T034,3,116000.0,0.15,Tarjeta Crédito,Tienda Física,Día De La Madre,Xxl
V003667,1,2023-02-26,C01746,P0005,T008,1,118000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000014,2,2024-06-11,C00611,P0016,T029,4,135000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,36
V002354,2,2024-08-12,C00896,P0014,T004,4,142000.0,0.0,Efectivo,Tienda Física,Temporada Regular,38
V001402,2,2025-12-28,C01036,P0002,T014,1,149000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000631,2,2025-12-22,C00095,P0020,T006,1,79000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,M
V002923,2,2023-01-31,C02368,P0016,T032,1,141000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,38
V002659,2,2023-04-03,C01972,P0018,T009,1,76000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003360,1,2023-08-26,C00508,P0014,T006,2,133000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,36
V000386,1,2023-08-18,C01170,P0023,T015,3,76000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000395,2,2024-02-05,C00103,P0002,T043,2,155000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003637,1,2024-02-24,C01603,P0007,T038,2,62000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xl
V001112,3,2024-12-11,C02586,P0007,T021,2,57000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xs
V002956,1,2023-12-07,C01057,P0013,T038,3,59000.0,0.05,Tarjeta Débito,Online,Día De La Madre,Xl
V001778,3,2025-12-20,C01430,P0011,T028,2,137000.0,0.4,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002491,1,2023-11-12,C02208,P0007,T030,1,61000.0,0.15,Tarjeta Crédito,Tienda Física,Regreso A Clases,S
V003168,1,2025-04-21,C01322,P0008,T009,3,217000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001514,2,2024-09-04,C02128,P0015,T004,2,175000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,36
V003721,2,2024-03-02,C01391,P0006,T007,1,57000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002762,2,2025-12-23,C00286,P0010,T034,3,100000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V003013,3,2024-12-04,C01704,P0023,T016,4,75000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V003195,2,2024-11-15,C01078,P0008,T034,4,218000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xxl
V002647,1,2023-02-07,C01177,P0025,T004,2,140000.0,0.05,Efectivo,Tienda Física,Día De La Madre,Xxl
V002094,1,2024-07-09,C00827,P0014,T008,4,141000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V001732,1,2024-09-04,C02008,P0010,T025,1,97000.0,0.05,Efectivo,Tienda Física,Temporada Regular,36
V001223,1,2023-12-10,C02582,P0007,T018,1,61000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002246,1,2023-01-19,C01648,P0004,T037,2,164000.0,0.0,Efectivo,Tienda Física,Black Friday,40
V001271,2,2025-07-09,C02332,P0003,T043,1,177000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,34
V001679,1,2025-03-05,C01450,P0007,T023,1,58000.0,0.0,Efectivo,Tienda Física,Black Friday,L
V002838,1,2025-11-18,C01317,P0016,T031,2,143000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,34
V001530,1,2023-06-18,C02459,P0014,T018,1,135000.0,0.0,Efectivo,Tienda Física,Black Friday,36
V000045,1,2023-06-13,C00683,P0005,T004,1,112000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001946,2,2024-06-20,C00435,P0004,T005,4,177000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,34
V002453,3,2025-05-03,C00968,P0026,T018,1,140000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002869,1,2023-06-13,C02624,P0002,T018,1,161000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V003170,2,2025-10-14,C02537,P0023,T040,1,77000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,L
V002427,2,2023-04-27,C01762,P0010,T005,3,90000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V003116,1,2025-11-13,C00016,P0018,T023,1,74000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V001978,1,2023-03-16,C01119,P0002,T038,2,153000.0,0.0,Efectivo,Tienda Física,Black Friday,Xxl
V001890,2,2023-12-12,C01044,P0004,T026,1,170000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V000568,1,2023-09-13,C02234,P0025,T018,1,147000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,M
V001242,2,2023-01-21,C00849,P0001,T029,3,138000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,28
V002661,1,2023-06-20,C00256,P0018,T009,2,78000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000911,2,2024-04-07,C01269,P0021,T001,1,119000.0,0.0,Efectivo,Tienda Física,Black Friday,Xl
V003192,2,2024-12-20,C00001,P0024,T035,2,207000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001961,1,2025-09-09,C02509,P0018,T004,3,73000.0,0.0,Transferencia,Tienda Física,Temporada Regular,M
V002862,2,2023-06-30,C00339,P0005,T017,3,118000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000662,1,2023-01-18,C00165,P0020,T034,1,76000.0,0.0,Tarjeta Débito,Online,Temporada Regular,S
V000603,2,2023-09-26,C00804,P0020,T009,4,75000.0,0.4,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001795,1,2023-12-16,C00668,P0019,T013,1,69000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xs
V003510,1,2023-12-21,C02749,P0011,T042,2,135000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xs
V000626,1,2024-06-27,C01708,P0012,T043,1,112000.0,0.0,Tarjeta Débito,Online,Temporada Regular,L
V000581,1,2025-05-05,C02346,P0001,T004,1,144000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,38
V002351,1,2025-09-09,C02572,P0010,T005,1,91000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,38
V000854,1,2025-08-16,C01857,P0020,T009,1,77000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001962,2,2023-06-15,C01896,P0012,T015,1,110000.0,0.3,Efectivo,Tienda Física,Black Friday,L
V003448,2,2025-02-23,C01247,P0008,T004,1,225000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,L
V000554,1,2025-04-30,C02611,P0006,T022,1,58000.0,0.2,Tarjeta Crédito,Online,Temporada Regular,L
V000496,2,2024-09-27,C02608,P0024,T014,2,223000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001206,1,2023-06-16,C02282,P0012,T033,1,113000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,S
V000575,3,2024-01-21,C00243,P0025,T018,2,146000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V003133,1,2023-07-14,C00609,P0010,T021,2,99000.0,0.05,Tarjeta Débito,Tienda Física,Vacaciones,32
V003425,1,2025-03-29,C00311,P0013,T004,2,54000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000183,2,2025-10-26,C02360,P0001,T035,2,145000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V000193,3,2025-05-09,C00619,P0007,T004,2,62000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003044,1,2023-05-04,C02544,P0004,T038,3,175000.0,0.1,Tarjeta Crédito,Tienda Física,Black Friday,38
V002895,2,2024-05-01,C00768,P0026,T020,1,139000.0,0.05,Efectivo,Tienda Física,Temporada Regular,Xxl
V003602,2,2023-01-21,C01841,P0007,T014,2,59000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,M
V003479,2,2025-07-04,C00158,P0009,T018,4,124000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V001651,2,2024-07-16,C01099,P0001,T023,1,138000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,32
V003387,2,2023-04-20,C00066,P0025,T037,2,145000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000088,1,2024-05-06,C01186,P0017,T032,1,152000.0,0.2,Tarjeta Débito,Tienda Física,Temporada De Diciembre,M
V000751,2,2023-05-07,C00285,P0019,T025,2,73000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,M
V001571,1,2024-01-12,C02476,P0010,T009,2,96000.0,0.1,Tarjeta Crédito,Online,Black Friday,34
V000688,1,2024-09-28,C00359,P0007,T017,1,57000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V000875,2,2025-11-30,C02160,P0015,T041,1,176000.0,0.0,Efectivo,Tienda Física,Temporada Regular,40
V001972,2,2025-03-10,C01160,P0004,T039,4,166000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,32
V001447,3,2025-10-16,C01657,P0012,T020,4,107000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001823,1,2025-02-21,C00152,P0002,T032,1,151000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001082,2,2025-05-14,C02742,P0022,T028,1,200000.0,0.3,Efectivo,Tienda Física,Temporada De Diciembre,S
V002944,2,2024-08-14,C01208,P0012,T009,1,115000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xxl
V003648,2,2023-12-20,C02444,P0023,T005,2,79000.0,0.05,Efectivo,Tienda Física,Temporada De Diciembre,Xxl
V002577,1,2025-05-29,C02271,P0007,T004,1,61000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002658,1,2023-08-03,C02745,P0015,T016,1,169000.0,0.4,Tarjeta Crédito,Tienda Física,Día Del Padre,38
V003583,1,2023-01-06,C01772,P0018,T011,3,75000.0,0.3,Transferencia,Tienda Física,Temporada Regular,L
V000550,1,2024-10-12,C01480,P0015,T004,1,178000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,34
V003039,1,2024-08-19,C00597,P0005,T032,2,115000.0,0.4,Tarjeta Débito,Tienda Física,Black Friday,S
V003112,2,2025-03-07,C00916,P0022,T025,2,193000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,L
V001808,1,2023-02-09,C00549,P0003,T002,1,186000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,38
V000035,2,2024-07-18,C00246,P0012,T003,1,111000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V003019,1,2025-02-26,C00084,P0026,T009,2,130000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xxl
V000205,2,2025-08-22,C00119,P0013,T031,4,54000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V000148,2,2024-01-09,C00551,P0018,T022,2,79000.0,0.0,Efectivo,Tienda Física,Vacaciones,Xl
V001670,1,2023-09-17,C00047,P0003,T005,1,176000.0,0.0,Efectivo,Tienda Física,Temporada Regular,36
V002370,1,2025-01-03,C02589,P0013,T009,1,58000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,Xl
V001886,1,2025-08-29,C01640,P0014,T033,2,139000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,28
V000884,1,2025-04-26,C01154,P0011,T004,1,140000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V000302,3,2025-01-19,C02635,P0009,T009,1,121000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V000930,1,2024-03-20,C01468,P0024,T039,4,221000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V002835,1,2025-09-13,C00824,P0019,T030,2,75000.0,0.4,Tarjeta Débito,Online,Black Friday,L
V001609,2,2023-01-28,C00310,P0016,T020,3,139000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V003346,1,2023-10-22,C00434,P0005,T012,2,108000.0,0.0,Tarjeta Crédito,Online,Regreso A Clases,Xs
V001278,1,2025-05-27,C00789,P0020,T001,1,79000.0,0.0,Tarjeta Débito,Online,Temporada Regular,L
V001333,2,2024-12-29,C00352,P0011,T004,1,133000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V002076,1,2023-12-13,C00782,P0006,T009,4,58000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002202,2,2023-10-17,C00965,P0019,T020,3,73000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V000304,1,2024-10-01,C01532,P0004,T025,2,167000.0,0.15,Efectivo,Tienda Física,Temporada Regular,28
V003282,2,2023-12-25,C01119,P0001,T040,1,149000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V000078,1,2025-11-25,C02344,P0017,T004,2,149000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V000307,2,2024-01-30,C00825,P0002,T019,1,155000.0,0.3,Transferencia,Tienda Física,Temporada Regular,Xxl
V000762,1,2023-12-02,C01736,P0013,T030,4,54000.0,0.2,Tarjeta Débito,Online,Black Friday,S
V003505,3,2025-06-07,C00578,P0009,T006,3,124000.0,0.1,Transferencia,Tienda Física,Temporada De Diciembre,Xxl
V001222,2,2024-01-11,C01799,P0012,T019,1,110000.0,0.1,Tarjeta Débito,Tienda Física,Regreso A Clases,Xl
V001910,2,2023-07-19,C01711,P0008,T033,1,215000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,L
V003189,1,2025-03-05,C01941,P0020,T031,1,77000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V000530,1,2025-12-15,C01023,P0025,T006,4,146000.0,0.0,Transferencia,Tienda Física,Vacaciones,M
V001662,1,2024-03-18,C01116,P0007,T003,2,63000.0,0.15,Tarjeta Crédito,Tienda Física,Vacaciones,M
V000485,2,2025-01-14,C00215,P0016,T028,4,140000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,28
V000299,2,2024-07-09,C00873,P0001,T040,1,141000.0,0.0,Tarjeta Débito,Tienda Física,Día Del Padre,30
V003610,1,2023-06-04,C01375,P0017,T012,1,145000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V003675,2,2023-10-24,C01427,P0021,T037,4,124000.0,0.1,Tarjeta Crédito,Tienda Física,Black Friday,Xxl
V001857,1,2023-07-26,C00200,P0021,T017,1,125000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002641,1,2025-09-01,C01403,P0005,T013,1,115000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V001946,1,2024-06-20,C00435,P0025,T005,3,141000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002404,1,2024-06-08,C00871,P0010,T042,4,96000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,34
V000018,1,2025-06-17,C00175,P0023,T041,1,78000.0,0.0,Tarjeta Débito,Online,Temporada Regular,S
V002146,1,2023-07-05,C00089,P0010,T028,1,95000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,40
V001779,2,2023-07-15,C02050,P0003,T004,2,184000.0,0.0,Tarjeta Crédito,Online,Black Friday,36
V002284,1,2024-10-07,C01773,P0015,T001,2,172000.0,0.05,Transferencia,Tienda Física,Black Friday,40
V003322,1,2024-11-18,C02173,P0005,T033,2,117000.0,0.05,Tarjeta Débito,Tienda Física,Black Friday,M
V000547,1,2025-03-16,C00929,P0014,T001,2,136000.0,0.0,Efectivo,Tienda Física,Temporada Regular,36
V000569,1,2023-10-09,C02062,P0016,T023,2,140000.0,0.0,Efectivo,Online,Temporada Regular,34
V001486,1,2025-09-23,C00205,P0016,T004,1,134000.0,0.4,Tarjeta Débito,Online,Temporada Regular,30
V001005,1,2024-10-07,C00288,P0023,T032,1,82000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V000982,2,2024-04-09,C01393,P0025,T035,1,136000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,S
V003166,1,2025-06-13,C02301,P0007,T029,2,62000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002592,1,2024-01-08,C00221,P0019,T004,2,75000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000828,2,2023-11-22,C02617,P0015,T014,1,176000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,40
V001265,2,2024-04-24,C02165,P0019,T040,2,71000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002578,2,2025-08-08,C00826,P0022,T019,1,202000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V003169,1,2024-09-16,C00555,P0012,T019,2,108000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,M
V002427,3,2023-04-27,C01762,P0003,T005,1,186000.0,0.05,Efectivo,Tienda Física,Temporada Regular,36
V002128,1,2024-01-05,C00669,P0002,T004,2,163000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,M
V002488,1,2023-02-04,C01460,P0018,T001,3,78000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001755,1,2023-04-27,C01412,P0019,T013,2,74000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000982,1,2024-04-09,C01393,P0024,T035,2,212000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V000020,1,2024-08-24,C00534,P0024,T020,2,211000.0,0.05,Tarjeta Débito,Tienda Física,Regreso A Clases,Xs
V001915,1,2023-08-10,C00893,P0002,T007,1,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003513,1,2023-04-23,C01989,P0003,T034,1,175000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V000120,3,2025-03-27,C00444,P0011,T004,1,135000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003446,1,2024-11-29,C00567,P0018,T037,1,76000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002174,1,2023-07-21,C02703,P0012,T014,1,105000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,L
V003164,2,2024-04-19,C00648,P0021,T009,1,117000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xl
V000216,1,2024-03-15,C00313,P0023,T004,1,80000.0,0.2,Tarjeta Crédito,Online,Vacaciones,Xxl
V001056,2,2023-10-25,C02137,P0022,T018,4,191000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000801,1,2024-01-06,C00185,P0008,T030,1,212000.0,0.05,Tarjeta Débito,Online,Temporada De Diciembre,L
V000460,1,2024-10-01,C01261,P0021,T002,1,119000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V000452,1,2023-05-13,C02057,P0007,T004,1,59000.0,0.1,Tarjeta Crédito,Online,Temporada Regular,L
